231,4,硬卧中,235.5
147,4,硬卧中,245.5
1041,4,硬卧中,252.5
180,4,硬卧中,269.5
182,4,硬卧中,269.5
790,4,硬卧下,0
1130,4,硬卧下,64.5
447,4,硬卧下,71.5
931,4,硬卧下,92.5
1158,4,硬卧下,94.5
1501,4,硬卧下,101.5
795,4,硬卧下,109.5
729,4,硬卧下,127
137,4,硬卧下,133
2678,4,硬卧下,150
618,4,硬卧下,178
957,4,硬卧下,194
2297,4,硬卧下,200
436,4,硬卧下,207
435,4,硬卧下,215
179,4,硬卧下,230.5
231,4,硬卧下,244.5
147,4,硬卧下,254.5
1041,4,硬卧下,261.5
180,4,硬卧下,279.5
182,4,硬卧下,279.5
790,4,软卧上,0
1130,4,软卧上,85.5
447,4,软卧上,97.5
931,4,软卧上,130.5
1158,4,软卧上,134.5
1501,4,软卧上,146.5
795,4,软卧上,158.5
729,4,软卧上,188
137,4,软卧上,196
2678,4,软卧上,222
618,4,软卧上,262
957,4,软卧上,287
2297,4,软卧上,298
436,4,软卧上,310
435,4,软卧上,321
179,4,软卧上,343.5
231,4,软卧上,364.5
147,4,软卧上,380.5
1041,4,软卧上,391.5
180,4,软卧上,418.5
182,4,软卧上,418.5
790,4,软卧下,0
1130,4,软卧下,91.5
447,4,软卧下,103.5
931,4,软卧下,136.5
1158,4,软卧下,140.5
1501,4,软卧下,152.5
795,4,软卧下,166.5
729,4,软卧下,195
137,4,软卧下,205
2678,4,软卧下,233
618,4,软卧下,273
957,4,软卧下,301
2297,4,软卧下,311
436,4,软卧下,323
435,4,软卧下,336
179,4,软卧下,360.5
231,4,软卧下,381.5
147,4,软卧下,397.5
1041,4,软卧下,409.5
180,4,软卧下,436.5
182,4,软卧下,436.5
929,5,硬座,0
2314,5,硬座,9
1440,5,硬座,12.5
630,5,硬座,20.5
2358,5,硬座,25.5
1808,5,硬座,32.5
1859,5,硬座,40.5
1869,5,硬座,48.5
50,5,硬座,54.5
1731,5,硬座,69
2497,5,硬座,82
1146,5,硬座,90
2051,5,硬座,109
2810,5,硬座,113.5
1185,5,硬座,118.5
1315,5,硬座,124.5
929,5,硬卧上,0
2314,5,硬卧上,55
1440,5,硬卧上,58.5
630,5,硬卧上,66.5
2358,5,硬卧上,71.5
1808,5,硬卧上,78.5
1859,5,硬卧上,86.5
1869,5,硬卧上,94.5
50,5,硬卧上,102.5
1731,5,硬卧上,130
2497,5,硬卧上,152
1146,5,硬卧上,166
2051,5,硬卧上,200
2810,5,硬卧上,207.5
1185,5,硬卧上,215.5
1315,5,硬卧上,227.5
2456,5,硬卧上,243.5
929,5,硬卧中,0
2314,5,硬卧中,58
1440,5,硬卧中,61
630,5,硬卧中,70
2358,5,硬卧中,75
1808,5,硬卧中,82
1859,5,硬卧中,90
1869,5,硬卧中,99
50,5,硬卧中,107
1731,5,硬卧中,135
2497,5,硬卧中,158
1146,5,硬卧中,173
2051,5,硬卧中,208
2810,5,硬卧中,216
1185,5,硬卧中,224
1315,5,硬卧中,237
2456,5,硬卧中,253
929,5,硬卧下,0
2314,5,硬卧下,63
1440,5,硬卧下,66
630,5,硬卧下,76
2358,5,硬卧下,81
1808,5,硬卧下,89
1859,5,硬卧下,98
1869,5,硬卧下,107
50,5,硬卧下,116
1731,5,硬卧下,147
2497,5,硬卧下,172
1146,5,硬卧下,188
2051,5,硬卧下,226
2810,5,硬卧下,235
1185,5,硬卧下,244
1315,5,硬卧下,257
2456,5,硬卧下,275
929,5,软卧上,0
2314,5,软卧上,81.5
1440,5,软卧上,88.5
630,5,软卧上,101.5
2358,5,软卧上,109.5
1808,5,软卧上,120.5
1859,5,软卧上,134.5
1869,5,软卧上,149.5
50,5,软卧上,158.5
1731,5,软卧上,205
2497,5,软卧上,240
1146,5,软卧上,262
2051,5,软卧上,321
2810,5,软卧上,333.5
1185,5,软卧上,343.5
1315,5,软卧上,364.5
2456,5,软卧上,391.5
929,5,软卧下,0
2314,5,软卧下,92
1440,5,软卧下,100
630,5,软卧下,115
2358,5,软卧下,124
1808,5,软卧下,136
1859,5,软卧下,152
1869,5,软卧下,169
50,5,软卧下,179
1731,5,软卧下,231
2497,5,软卧下,271
1146,5,软卧下,296
2051,5,软卧下,362
2810,5,软卧下,376
1185,5,软卧下,387
1315,5,软卧下,411
2456,5,软卧下,441
2456,6,硬座,0
102,6,硬座,9
1315,6,硬座,14.5
2488,6,硬座,18.5
1185,6,硬座,29.5
2051,6,硬座,38.5
2326,6,硬座,44.5
648,6,硬座,45.5
361,6,硬座,56.5
1146,6,硬座,61
2497,6,硬座,69
1731,6,硬座,82
474,6,硬座,109
1808,6,硬座,113.5
2358,6,硬座,121.5
630,6,硬座,121.5
1440,6,硬座,130.5
2456,6,硬卧上,0
102,6,硬卧上,55
1315,6,硬卧上,60.5
2488,6,硬卧上,64.5
1185,6,硬卧上,75.5
2051,6,硬卧上,84.5
2326,6,硬卧上,90.5
648,6,硬卧上,91.5
361,6,硬卧上,107.5
1146,6,硬卧上,115
2497,6,硬卧上,130
1731,6,硬卧上,152
474,6,硬卧上,200
1808,6,硬卧上,207.5
2358,6,硬卧上,221.5
630,6,硬卧上,221.5
1440,6,硬卧上,236.5
