940,1509,0,24.0
2401,1509,0,41.0
1061,1509,0,68.5
2320,1509,0,85.5
1537,1509,0,93.0
2204,1509,0,145.5
34,1509,0,153.0
497,1510,0,0
2401,1510,0,41.0
1061,1510,0,68.5
2320,1510,0,85.5
1537,1510,0,93.0
513,1510,0,114.5
2204,1510,0,145.5
1098,1511,0,0
2204,1511,0,23.5
1537,1511,0,76.0
2401,1511,0,128.0
497,1512,0,0
940,1512,0,24.0
2401,1512,0,41.0
1061,1512,0,68.5
1537,1512,0,93.0
227,1512,0,126.5
2204,1512,0,145.5
34,1512,0,153.0
1098,1513,0,0
2204,1513,0,23.5
2495,1513,0,66.5
1537,1513,0,76.0
1061,1513,0,100.5
2401,1513,0,128.0
497,1514,0,0
2401,1514,0,41.0
1509,1514,0,58.0
1061,1514,0,68.5
1537,1514,0,93.0
513,1514,0,114.5
2204,1514,0,145.5
496,1515,0,0
497,1515,0,5.5
2401,1515,0,41.0
2320,1515,0,85.5
1537,1515,0,93.0
227,1515,0,126.5
34,1515,0,153.0
1098,1516,0,0
2204,1516,0,23.5
227,1516,0,42.5
1537,1516,0,76.0
2320,1516,0,83.0
1509,1516,0,110.5
2401,1516,0,128.0
497,1517,0,0
940,1517,0,24.0
2401,1517,0,41.0
1061,1517,0,68.5
1537,1517,0,93.0
513,1517,0,114.5
227,1517,0,126.5
2204,1517,0,145.5
1098,1518,0,0
34,1518,0,15.5
2204,1518,0,23.5
2495,1518,0,66.5
1537,1518,0,76.0
2320,1518,0,83.0
1061,1518,0,100.5
2401,1518,0,128.0
1098,1519,0,0
2204,1519,0,23.5
513,1519,0,54.5
1537,1519,0,76.0
1061,1519,0,100.5
1509,1519,0,110.5
2401,1519,0,128.0
1577,1520,0,0
1625,1520,0,9.5
1627,1520,0,12.5
797,1520,0,24.5
1852,1520,0,39.5
2264,1520,0,59.5
918,1520,0,84.5
1135,1520,0,138.0
1215,1520,0,148.0
419,1520,0,166.5
2040,1520,0,194.5
1770,1520,0,221.0
2524,1520,0,247.5
586,1520,0,268.0
1860,1520,0,283.0
768,1520,0,307.5
1095,1521,0,0
34,1521,0,26.0
513,1521,0,64.0
1537,1521,0,85.5
2320,1521,0,92.5
1061,1521,0,110.0
1509,1521,0,120.0
2401,1521,0,137.5
497,1522,0,0
497,1522,1,0
1095,1522,1,214.5
1231,1523,0,0
586,1523,0,76.0
2524,1523,0,96.5
1770,1523,0,123.5
136,1523,0,136.0
1215,1523,0,196.0
1135,1523,0,206.0
918,1523,0,258.5
2264,1523,0,284.5
1852,1523,0,305.0
1231,1523,1,0
586,1523,1,91.0
2524,1523,1,116.0
1770,1523,1,148.5
136,1523,1,163.0
1215,1523,1,235.0
1135,1523,1,247.5
918,1523,1,311.0
2264,1523,1,341.5
1852,1523,1,366.5
1577,1523,1,425.5
1098,1524,0,0
34,1524,0,15.5
227,1524,0,42.5
1537,1524,0,76.0
1509,1524,0,110.5
2401,1524,0,128.0
497,1524,0,169.0
2627,1525,0,0
497,1525,0,43.0
940,1525,0,68.0
2401,1525,0,84.5
1509,1525,0,101.5
2320,1525,0,129.0
1537,1525,0,136.5
513,1525,0,158.0
34,1525,0,196.5
2627,1525,1,0
497,1525,1,52.5
940,1525,1,81.0
2401,1525,1,101.0
1509,1525,1,121.5
2320,1525,1,155.0
1537,1525,1,163.5
513,1525,1,189.5
34,1525,1,235.5
1098,1525,1,254.5
1098,1526,0,0
2204,1526,0,23.5
513,1526,0,54.5
1537,1526,0,76.0
1061,1526,0,100.5
2401,1526,0,128.0
940,1526,0,144.5
497,1526,0,169.0
2627,1527,0,0
497,1527,0,43.0
2401,1527,0,84.5
1537,1527,0,136.5
2495,1527,0,146.0
2204,1527,0,189.0
2627,1527,1,0
497,1527,1,52.5
2401,1527,1,101.0
1537,1527,1,163.5
2495,1527,1,175.0
2204,1527,1,226.5
1098,1527,1,254.5
2549,1528,0,0
2549,1528,1,0
1098,1528,1,239.5
443,1529,0,0
646,1529,0,44.5
2103,1529,0,87.5
1003,1529,0,92.5
93,1529,0,95.0
2023,1529,0,170.0
2291,1529,0,197.5
2781,1529,0,215.0
1945,1529,0,237.0
443,1529,1,0
646,1529,1,52.5
2103,1529,1,104.5
1003,1529,1,110.5
93,1529,1,114.0
2023,1529,1,208.0
2291,1529,1,252.0
2781,1529,1,280.0
1945,1529,1,315.0
778,1529,1,353.5
1098,1530,0,0
2204,1530,0,23.5
2495,1530,0,66.5
1537,1530,0,76.0
1061,1530,0,100.5
1509,1530,0,110.5
2401,1530,0,128.0
497,1530,0,169.0
2549,1530,0,200.0
458,1531,0,0
497,1531,0,43.0
2401,1531,0,84.5
1509,1531,0,101.5
2320,1531,0,111.5
1537,1531,0,136.5
513,1531,0,157.0
227,1531,0,170.0
2204,1531,0,189.0
458,1531,1,0
497,1531,1,52.5
2401,1531,1,101.0
1509,1531,1,121.5
2320,1531,1,121.5
1537,1531,1,163.5
513,1531,1,189.5
227,1531,1,203.5
2204,1531,1,226.5
1098,1531,1,272.0
1098,1532,0,0
34,1532,0,15.5
513,1532,0,54.5
1537,1532,0,76.0
1061,1532,0,100.5
2401,1532,0,128.0
497,1532,0,169.0
2549,1532,0,200.0
458,1533,0,0
458,1533,1,0
1098,1533,1,272.0
1098,1534,0,0
34,1534,0,15.5
227,1534,0,42.5
2495,1534,0,66.5
1537,1534,0,76.0
1061,1534,0,100.5
1509,1534,0,110.5
2401,1534,0,128.0
497,1534,0,169.0
2549,1534,0,200.0
458,1535,0,0
587,1535,0,6.5
2549,1535,0,26.5
497,1535,0,58.0
2401,1535,0,99.0
1509,1535,0,116.0
1061,1535,0,126.0
2320,1535,0,143.5
1537,1535,0,150.5
2204,1535,0,203.0
34,1535,0,210.5
458,1535,1,0
587,1535,1,8.0
2549,1535,1,32.0
497,1535,1,69.5
2401,1535,1,119.0
1509,1535,1,139.0
1061,1535,1,151.0
2320,1535,1,172.0
1537,1535,1,181.0
2204,1535,1,244.0
34,1535,1,253.0
1098,1535,1,272.0
1098,1536,0,0
34,1536,0,15.5
227,1536,0,42.5
1537,1536,0,76.0
2401,1536,0,128.0
497,1536,0,169.0
2549,1536,0,200.0
1098,1537,0,0
2204,1537,0,23.5
2495,1537,0,88.5
1537,1537,0,98.0
1061,1537,0,100.5
1509,1537,0,110.5
2401,1537,0,128.0
1098,1539,0,0
34,1539,0,15.5
2204,1539,0,23.5
1537,1539,0,76.0
2320,1539,0,83.0
1061,1539,0,100.5
1509,1539,0,110.5
2401,1539,0,128.0
497,1539,0,169.0
2549,1539,0,200.0
587,1539,0,220.0
1510,1541,0,0
1619,1541,0,13.0
2801,1541,0,29.0
1493,1541,0,45.5
1428,1541,0,65.0
2401,1541,0,98.5
1509,1541,0,115.5
1061,1541,0,125.5
1537,1541,0,150.0
2495,1541,0,159.5
34,1541,0,210.0
1098,1542,0,0
2204,1542,0,23.5
513,1542,0,54.5
1537,1542,0,76.0
1061,1542,0,100.5
2401,1542,0,128.0
1428,1542,0,161.0
1493,1543,0,0
1428,1543,0,19.5
2401,1543,0,52.5
1061,1543,0,80.0
2320,1543,0,97.0
1537,1543,0,104.5
2204,1543,0,157.0
1098,1544,0,0
2204,1544,0,23.5
1537,1544,0,78.0
2320,1544,0,83.0
1061,1544,0,100.5
2401,1544,0,128.0
1493,1545,0,0
2401,1545,0,52.5
2320,1545,0,97.0
1537,1545,0,104.5
34,1545,0,164.5
1098,1546,0,0
2204,1546,0,23.5
1537,1546,0,76.0
1061,1546,0,100.5
2401,1546,0,128.0
1493,1547,0,0
1428,1547,0,19.5
2401,1547,0,52.5
1061,1547,0,80.0
1537,1547,0,104.5
513,1547,0,126.0
2204,1547,0,157.0
1098,1548,0,0
2204,1548,0,23.5
513,1548,0,54.5
1537,1548,0,76.0
1509,1548,0,110.5
2401,1548,0,128.0
1428,1548,0,161.0
1493,1549,0,0
1428,1549,0,19.5
2401,1549,0,52.5
1061,1549,0,80.0
1537,1549,0,104.5
2204,1549,0,157.0
34,1549,0,164.5
1098,1550,0,0
34,1550,0,15.5
2204,1550,0,23.5
1537,1550,0,76.0
2401,1550,0,128.0
1493,1550,0,180.5
1442,1551,0,0
2150,1551,0,13.5
65,1551,0,23.0
288,1551,0,32.5
869,1551,0,48.0
150,1551,0,86.0
581,1551,0,92.5
2675,1551,0,106.5
1804,1551,0,129.0
2783,1551,0,140.0
2235,1551,0,145.5
2174,1551,0,196.5
2458,1551,0,205.5
2088,1551,0,215.0
2273,1551,0,240.0
1706,1551,0,260.5
544,1552,0,0
1374,1552,0,12.5
1706,1552,0,20.5
2273,1552,0,40.5
1771,1552,0,46.5
2088,1552,0,65.5
2174,1552,0,84.5
866,1552,0,91.5
2688,1552,0,109.5
2095,1552,0,124.5
1936,1552,0,145.0
1804,1552,0,152.0
1802,1552,0,181.0
815,1552,0,221.0
869,1552,0,238.0
288,1552,0,248.5
65,1552,0,258.5
2150,1552,0,268.0
1442,1552,0,281.5
660,1552,0,304.5
1098,1553,0,0
2204,1553,0,23.5
227,1553,0,42.5
1537,1553,0,76.0
2320,1553,0,83.0
2401,1553,0,128.0
497,1553,0,169.0
496,1553,0,169.0
2671,1553,0,202.5
1956,1553,0,234.0
1961,1553,0,243.0
2008,1554,0,0
1961,1554,0,11.5
1075,1554,0,42.5
2671,1554,0,52.0
496,1554,0,82.5
497,1554,0,88.0
2401,1554,0,126.5
1509,1554,0,144.0
1061,1554,0,154.0
1537,1554,0,178.5
2495,1554,0,188.0
227,1554,0,212.0
2204,1554,0,231.0
2008,1554,1,0
1961,1554,1,18.5
1075,1554,1,68.0
2671,1554,1,83.0
496,1554,1,132.0
497,1554,1,139.0
2401,1554,1,185.0
1509,1554,1,205.5
1061,1554,1,218.0
1537,1554,1,247.5
2495,1554,1,259.0
227,1554,1,287.5
2204,1554,1,310.5
1098,1554,1,338.5
1098,1555,0,0
2204,1555,0,23.5
513,1555,0,54.5
1537,1555,0,76.0
2401,1555,0,128.0
497,1555,0,169.0
496,1555,0,169.0
1075,1555,0,212.0
1961,1555,0,243.0
61,1556,0,0
2536,1556,0,15.0
660,1556,0,26.0
1442,1556,0,49.0
2150,1556,0,62.5
65,1556,0,72.0
869,1556,0,96.0
815,1556,0,108.0
581,1556,0,141.5
1802,1556,0,149.0
195,1556,0,166.5
1804,1556,0,168.0
2235,1556,0,194.5
2095,1556,0,205.5
2084,1556,0,230.0
2088,1556,0,264.0
2273,1556,0,289.0
1706,1556,0,309.5
2008,1557,0,0
1956,1557,0,20.5
1075,1557,0,42.5
2671,1557,0,52.0
496,1557,0,82.5
497,1557,0,88.0
940,1557,0,110.0
2401,1557,0,126.5
1537,1557,0,178.5
2495,1557,0,188.0
227,1557,0,212.0
2204,1557,0,231.0
2008,1557,1,0
1956,1557,1,32.5
1075,1557,1,68.0
2671,1557,1,83.0
496,1557,1,132.0
497,1557,1,139.0
940,1557,1,165.5
2401,1557,1,185.0
1537,1557,1,247.5
2495,1557,1,259.0
227,1557,1,287.5
2204,1557,1,310.5
1098,1557,1,338.5
544,1558,0,0
1706,1558,0,20.5
2273,1558,0,40.5
2088,1558,0,65.5
2174,1558,0,84.5
2688,1558,0,109.5
2095,1558,0,124.5
2783,1558,0,141.0
1804,1558,0,152.0
195,1558,0,162.0
581,1558,0,188.0
870,1558,0,212.0
869,1558,0,238.0
65,1558,0,258.5
2150,1558,0,268.0
61,1559,0,0
2536,1559,0,15.0
660,1559,0,26.0
1757,1559,0,41.0
289,1559,0,44.5
1442,1559,0,49.0
2150,1559,0,62.5
65,1559,0,72.0
288,1559,0,81.5
869,1559,0,97.0
150,1559,0,135.0
1802,1559,0,149.0
2147,1559,0,162.0
1804,1559,0,178.0
1936,1559,0,184.5
2235,1559,0,194.5
2688,1559,0,220.5
2174,1559,0,245.5
2088,1559,0,264.0
2092,1559,0,274.5
2088,1560,0,0
866,1560,0,25.5
801,1560,0,52.5
2095,1560,0,58.5
2235,1560,0,68.5
1804,1560,0,85.5
2147,1560,0,101.5
581,1560,0,122.5
869,1560,0,171.5
288,1560,0,182.0
2150,1560,0,201.5
1442,1560,0,215.0
660,1560,0,238.0
2536,1560,0,249.0
1454,1560,0,254.5
778,1561,0,0
2781,1561,0,45.5
2019,1561,0,54.5
2023,1561,0,91.0
2573,1561,0,120.5
1003,1561,0,168.5
2103,1561,0,173.0
2387,1562,0,0
1857,1562,0,17.0
1858,1562,0,24.5
1378,1562,0,33.0
1632,1562,0,61.0
1220,1562,0,81.0
1784,1562,0,96.0
1783,1563,0,0
1225,1563,0,16.5
2659,1563,0,56.0
1858,1563,0,81.5
2736,1563,0,101.5
1671,1564,0,0
2024,1564,0,45.5
2573,1564,0,65.5
1003,1564,0,113.5
455,1564,0,124.5
646,1564,0,161.0
443,1565,0,0
646,1565,0,44.5
2103,1565,0,87.5
1003,1565,0,92.5
2156,1565,0,110.5
2024,1565,0,160.0
2023,1565,0,170.0
2291,1565,0,197.5
2019,1565,0,206.0
1382,1565,0,248.5
443,1565,1,0
646,1565,1,52.5
2103,1565,1,104.5
1003,1565,1,110.5
2156,1565,1,132.5
2024,1565,1,193.0
2023,1565,1,208.0
2291,1565,1,252.0
2019,1565,1,265.5
1382,1565,1,333.0
778,1565,1,353.5
778,1566,0,0
1382,1566,0,12.5
1945,1566,0,23.5
2781,1566,0,45.5
2019,1566,0,54.5
2291,1566,0,63.5
2023,1566,0,91.0
2573,1566,0,120.5
2156,1566,0,150.5
1003,1566,0,168.5
1833,1566,0,200.0
646,1566,0,217.0
443,1567,0,0
646,1567,0,44.5
1833,1567,0,60.5
455,1567,0,81.5
2103,1567,0,87.5
1003,1567,0,92.5
2303,1567,0,127.0
2023,1567,0,170.0
2781,1567,0,215.0
1945,1567,0,237.0
443,1567,1,0
646,1567,1,52.5
1833,1567,1,72.5
455,1567,1,97.5
2103,1567,1,104.5
1003,1567,1,110.5
2303,1567,1,153.0
2023,1567,1,208.0
2781,1567,1,280.0
1945,1567,1,315.0
778,1567,1,353.5
443,1568,0,0
646,1568,0,44.5
2103,1568,0,87.5
2573,1568,0,141.0
443,1569,0,0
646,1569,0,44.5
1833,1569,0,60.5
2103,1569,0,87.5
1003,1569,0,92.5
2303,1569,0,127.0
2573,1569,0,141.0
2023,1569,0,170.0
1755,1569,0,190.5
2719,1569,0,202.5
2442,1569,0,211.5
1231,1570,0,0
2473,1570,0,45.0
1860,1570,0,61.0
586,1570,0,76.0
2524,1570,0,96.5
1770,1570,0,123.5
136,1571,0,0
2524,1571,0,39.5
2473,1571,0,91.0
2473,1572,0,0
768,1572,0,7.5
1231,1573,0,0
768,1573,0,36.0
2620,1574,0,0
524,1574,0,8.0
485,1574,0,30.5
1231,1575,0,0
485,1575,0,69.0
524,1575,0,87.0
1231,1575,1,0
485,1575,1,86.0
524,1575,1,115.0
2620,1575,1,127.5
524,1576,0,0
485,1576,0,22.5
2473,1576,0,42.0
1231,1577,0,0
1231,1577,1,0
524,1577,1,115.0
1089,1578,0,0
2237,1578,0,30.5
2620,1578,0,39.5
524,1578,0,47.0
1231,1579,0,0
768,1579,0,36.0
2473,1579,0,45.0
485,1579,0,69.0
524,1579,0,87.0
2620,1579,0,95.0
2237,1579,0,103.5
1231,1579,1,0
768,1579,1,44.0
2473,1579,1,54.0
485,1579,1,86.0
524,1579,1,115.0
2620,1579,1,127.5
2237,1579,1,141.5
1089,1579,1,190.0
485,1580,0,0
524,1581,0,0
2524,1582,0,0
586,1582,0,19.5
1580,1582,0,37.0
485,1582,0,58.0
524,1582,0,80.5
2620,1582,0,88.0
2237,1582,0,97.0
1089,1583,0,0
2237,1583,0,30.5
2620,1583,0,39.5
524,1583,0,47.0
485,1583,0,69.5
1580,1583,0,90.5
586,1583,0,110.0
2524,1584,0,0
586,1584,0,19.5
1580,1584,0,37.0
485,1584,0,58.0
524,1584,0,80.5
2620,1585,0,0
524,1585,0,8.0
485,1585,0,30.5
1580,1585,0,51.5
586,1585,0,70.5
2293,1586,0,0
2293,1586,1,0
2524,1586,1,106.0
2524,1587,0,0
2524,1587,1,0
2293,1587,1,100.0
2524,1588,0,0
586,1589,0,0
2524,1590,0,0
586,1591,0,0
2524,1592,0,0
1860,1593,0,0
586,1593,0,14.5
2524,1594,0,0
586,1594,0,19.5
1860,1595,0,0
586,1595,0,14.5
2293,1596,0,0
2293,1596,1,0
484,1596,1,27.0
484,1597,0,0
2313,1597,0,12.0
1230,1599,0,0
2473,1599,0,45.5
1231,1600,0,0
1231,1600,1,0
2293,1600,1,98.0
1580,1601,0,0
485,1601,0,21.0
2473,1601,0,40.5
1231,1602,0,0
2473,1602,0,45.0
485,1602,0,69.0
484,1603,0,0
1230,1604,0,0
2473,1605,0,0
768,1605,0,7.5
1231,1606,0,0
768,1606,0,36.0
1094,1607,0,0
484,1607,0,22.0
1231,1608,0,0
2473,1608,0,45.0
484,1608,0,65.0
1016,1608,0,82.0
1094,1609,0,0
1016,1609,0,5.5
484,1609,0,22.0
2473,1609,0,42.0
1231,1610,0,0
2473,1610,0,45.0
484,1610,0,65.0
1016,1610,0,82.0
1094,1611,0,0
1016,1611,0,5.5
484,1611,0,22.0
1231,1612,0,0
2473,1612,0,45.0
484,1612,0,65.0
1016,1612,0,82.0
1094,1613,0,0
1016,1613,0,5.5
1231,1614,0,0
1016,1614,0,82.0
1094,1615,0,0
2473,1615,0,42.0
484,1616,0,0
2444,1617,0,0
693,1617,0,14.5
2313,1617,0,34.5
484,1617,0,46.5
1230,1618,0,0
2313,1618,0,77.5
1230,1619,0,0
484,1619,0,65.5
2313,1619,0,77.5
2444,1620,0,0
484,1620,0,46.5
1231,1621,0,0
2473,1621,0,45.0
484,1621,0,65.0
693,1621,0,97.0
2444,1622,0,0
693,1622,0,14.5
1231,1623,0,0
2444,1624,0,0
2313,1624,0,34.5
484,1624,0,46.5
2473,1624,0,65.5
1231,1625,0,0
693,1625,0,97.0
2444,1626,0,0
2313,1626,0,34.5
484,1626,0,46.5
2473,1626,0,65.5
1231,1627,0,0
2473,1627,0,45.0
2313,1627,0,77.0
2444,1628,0,0
693,1628,0,14.5
484,1628,0,46.5
2473,1628,0,65.5
1231,1629,0,0
2473,1629,0,45.0
484,1629,0,65.0
2444,1630,0,0
693,1630,0,14.5
2313,1630,0,34.5
484,1630,0,46.5
2473,1630,0,65.5
1231,1631,0,0
484,1631,0,65.0
2444,1632,0,0
693,1632,0,14.5
484,1632,0,46.5
2473,1632,0,65.5
1671,1633,0,0
1670,1633,0,5.5
2442,1633,0,21.5
2719,1633,0,30.5
1755,1633,0,42.5
2023,1633,0,63.5
2573,1633,0,92.5
2303,1633,0,105.0
1003,1633,0,140.5
2103,1633,0,145.0
1833,1633,0,172.0
1625,1634,0,0
2674,1634,0,47.5
2348,1635,0,0
1479,1635,0,20.5
2674,1635,0,43.5
2348,1635,1,0
1479,1635,1,25.5
2674,1635,1,51.5
1576,1635,1,115.5
1576,1636,0,0
2674,1636,0,51.5
2349,1636,0,94.5
2391,1636,0,118.5
465,1637,0,0
2391,1637,0,26.5
2349,1637,0,49.5
2674,1637,0,91.5
1625,1638,0,0
2674,1638,0,47.5
2349,1638,0,90.5
2391,1638,0,113.5
465,1639,0,0
2391,1639,0,26.5
2349,1639,0,49.5
1625,1639,0,141.0
465,1639,1,0
2391,1639,1,31.5
2349,1639,1,60.5
1625,1639,1,168.0
1577,1639,1,179.0
1625,1640,0,0
2349,1640,0,90.5
2391,1640,0,113.5
465,1641,0,0
2391,1641,0,26.5
2349,1641,0,49.5
1577,1642,0,0
1625,1642,0,9.5
2674,1642,0,47.5
1479,1642,0,70.5
2349,1642,0,90.5
2391,1642,0,113.5
2348,1643,0,0
2348,1643,1,0
1577,1643,1,131.5
2348,1644,0,0
2674,1644,0,43.5
1625,1645,0,0
894,1645,0,30.5
2674,1645,0,47.5
465,1646,0,0
2391,1646,0,26.5
2349,1646,0,49.5
1479,1646,0,68.5
2674,1646,0,91.5
894,1646,0,109.5
1576,1647,0,0
226,1647,0,26.5
2674,1647,0,51.5
2348,1648,0,0
2674,1648,0,43.5
226,1648,0,68.5
2348,1648,1,0
2674,1648,1,51.5
226,1648,1,83.5
1576,1648,1,115.5
1625,1649,0,0
1479,1649,0,70.5
2348,1650,0,0
1479,1650,0,20.5
2674,1650,0,43.5
1576,1651,0,0
2674,1651,0,51.5
1479,1651,0,74.5
2348,1652,0,0
2348,1652,1,0
1576,1652,1,115.5
1625,1653,0,0
894,1653,0,30.5
2674,1653,0,47.5
1479,1653,0,70.5
2348,1654,0,0
1479,1654,0,20.5
2674,1654,0,43.5
894,1654,0,61.5
727,1655,0,0
2827,1655,0,5.0
2513,1655,0,13.0
2300,1655,0,22.0
1577,1655,0,41.5
1625,1655,0,41.5
2674,1655,0,89.5
1479,1655,0,112.5
800,1656,0,0
1084,1656,0,28.5
2685,1656,0,52.0
144,1656,0,72.0
2346,1656,0,82.0
2453,1657,0,0
298,1657,0,19.5
144,1657,0,38.0
1737,1657,0,44.0
1874,1657,0,69.0
800,1658,0,0
1370,1658,0,8.0
1084,1658,0,28.5
2685,1658,0,52.0
144,1658,0,72.0
298,1658,0,90.0
2618,1658,0,100.0
2453,1659,0,0
2618,1659,0,10.0
144,1659,0,38.0
1737,1659,0,44.0
2685,1659,0,57.5
265,1659,0,75.5
808,1659,0,95.5
800,1660,0,0
1084,1660,0,28.5
265,1660,0,34.0
2685,1660,0,52.0
298,1660,0,90.0
2453,1661,0,0
298,1661,0,19.5
144,1661,0,38.0
1370,1661,0,105.0
800,1662,0,0
808,1662,0,14.5
1084,1662,0,28.5
2685,1662,0,52.0
298,1662,0,90.0
2453,1663,0,0
2618,1663,0,10.0
298,1663,0,19.5
2346,1663,0,28.0
144,1663,0,38.0
1874,1663,0,69.0
265,1663,0,75.5
800,1664,0,0
808,1664,0,14.5
2685,1664,0,52.0
1737,1664,0,65.5
144,1664,0,72.0
2453,1665,0,0
144,1665,0,38.0
1737,1665,0,44.0
1084,1665,0,81.0
808,1665,0,95.5
800,1666,0,0
808,1666,0,14.5
1084,1666,0,28.5
265,1666,0,34.0
1737,1666,0,65.5
144,1666,0,72.0
298,1666,0,90.0
2453,1667,0,0
298,1667,0,19.5
2346,1667,0,28.0
144,1667,0,38.0
1737,1667,0,44.0
800,1668,0,0
2070,1668,0,20.5
1737,1668,0,65.5
144,1668,0,72.0
298,1668,0,90.0
2618,1668,0,100.0
2453,1669,0,0
2618,1669,0,10.0
2346,1669,0,28.0
1737,1669,0,44.0
1874,1669,0,69.0
1084,1669,0,81.0
808,1669,0,95.5
800,1670,0,0
808,1670,0,14.5
1084,1670,0,28.5
265,1670,0,34.0
1737,1670,0,65.5
144,1670,0,72.0
298,1670,0,90.0
2453,1671,0,0
144,1671,0,38.0
265,1671,0,65.5
1084,1671,0,81.0
1370,1671,0,105.0
800,1672,0,0
1370,1672,0,6.0
1084,1672,0,28.5
265,1672,0,34.0
144,1672,0,72.0
298,1672,0,90.0
2618,1672,0,100.0
2453,1673,0,0
298,1673,0,19.5
144,1673,0,38.0
1084,1673,0,81.0
1370,1673,0,105.0
800,1674,0,0
808,1674,0,14.5
1084,1674,0,28.5
265,1674,0,34.0
2685,1674,0,52.0
144,1674,0,72.0
298,1674,0,90.0
2453,1675,0,0
298,1675,0,19.5
144,1675,0,38.0
2453,1675,1,0
298,1675,1,23.5
144,1675,1,45.5
800,1675,1,132.0
800,1676,0,0
265,1677,0,0
1084,1677,0,6.0
808,1677,0,19.5
590,1678,0,0
590,1679,0,0
482,1680,0,0
1824,1680,0,14.0
1825,1680,0,30.0
913,1681,0,0
1825,1681,0,9.5
1824,1681,0,25.5
482,1682,0,0
2747,1682,0,15.5
1171,1682,0,21.0
2221,1682,0,31.5
2560,1682,0,59.5
1650,1682,0,78.0
886,1683,0,0
1650,1683,0,17.0
2560,1683,0,35.5
2127,1683,0,48.5
2221,1683,0,63.5
2747,1683,0,79.5
482,1684,0,0
2747,1684,0,15.5
2221,1684,0,31.5
1152,1684,0,36.0
2127,1684,0,46.5
2560,1684,0,59.5
1650,1684,0,78.0
886,1685,0,0
1650,1685,0,17.0
2560,1685,0,35.5
2221,1685,0,63.5
2747,1685,0,79.5
1638,1685,0,86.0
886,1686,0,0
1650,1686,0,17.0
2560,1686,0,35.5
2127,1686,0,48.5
1152,1686,0,59.0
2221,1686,0,63.5
1171,1686,0,74.0
2747,1686,0,79.5
482,1687,0,0
1638,1687,0,9.5
2747,1687,0,15.5
2221,1687,0,31.5
2127,1687,0,46.5
2560,1687,0,59.5
1650,1687,0,78.0
886,1688,0,0
1650,1688,0,17.0
2560,1688,0,35.5
2221,1688,0,63.5
2747,1688,0,79.5
1638,1688,0,86.0
482,1689,0,0
2747,1689,0,15.5
2221,1689,0,31.5
2560,1689,0,59.5
1650,1689,0,78.0
886,1690,0,0
1650,1690,0,17.0
2560,1690,0,35.5
2221,1690,0,63.5
1638,1690,0,86.0
482,1691,0,0
1638,1691,0,9.5
2747,1691,0,15.5
2221,1692,0,0
2747,1692,0,16.0
590,1693,0,0
1335,1693,0,32.5
2561,1693,0,43.0
2560,1693,0,43.0
1650,1693,0,69.5
886,1694,0,0
1650,1694,0,17.0
2560,1694,0,48.0
2561,1694,0,48.0
1335,1694,0,54.0
1031,1694,0,65.0
886,1695,0,0
1650,1695,0,17.0
2560,1695,0,48.0
2561,1695,0,48.0
1335,1695,0,54.0
2584,1695,0,79.0
590,1696,0,0
1031,1696,0,21.5
2561,1696,0,43.0
2560,1696,0,43.0
1650,1696,0,69.5
886,1697,0,0
1650,1697,0,17.0
2560,1697,0,48.0
2561,1697,0,48.0
1031,1697,0,65.0
590,1698,0,0
1031,1698,0,21.5
2561,1698,0,43.0
2560,1698,0,43.0
1650,1698,0,69.5
590,1699,0,0
1031,1699,0,21.5
2561,1699,0,43.0
2560,1699,0,43.0
1650,1699,0,69.5
886,1700,0,0
1650,1700,0,17.0
2560,1700,0,48.0
2561,1700,0,48.0
1031,1700,0,65.0
590,1701,0,0
1031,1701,0,21.5
2561,1701,0,43.0
2560,1701,0,43.0
1650,1701,0,69.5
886,1702,0,0
1650,1702,0,17.0
2560,1702,0,48.0
2561,1702,0,48.0
1031,1702,0,65.0
590,1703,0,0
1031,1703,0,21.5
1335,1703,0,32.5
2561,1703,0,43.0
2560,1703,0,43.0
1650,1703,0,69.5
886,1704,0,0
1650,1704,0,17.0
2560,1704,0,48.0
2561,1704,0,48.0
1335,1704,0,54.0
590,1705,0,0
1031,1705,0,21.5
2561,1705,0,43.0
2560,1705,0,43.0
1650,1705,0,69.5
886,1706,0,0
1650,1706,0,17.0
2560,1706,0,48.0
2561,1706,0,48.0
1576,1707,0,0
797,1707,0,27.5
269,1707,0,36.5
2264,1707,0,63.5
918,1707,0,88.5
1215,1707,0,152.0
918,1708,0,0
2264,1708,0,25.5
797,1708,0,61.5
918,1708,1,0
2264,1708,1,30.5
797,1708,1,73.5
1576,1708,1,106.5
1576,1709,0,0
797,1709,0,27.5
1852,1709,0,43.5
2264,1709,0,63.5
918,1710,0,0
1472,1710,0,12.5
2264,1710,0,25.5
1852,1710,0,46.5
269,1710,0,51.5
797,1710,0,61.5
1627,1710,0,71.5
918,1710,1,0
1472,1710,1,14.5
2264,1710,1,30.5
1852,1710,1,55.5
269,1710,1,62.5
797,1710,1,73.5
1627,1710,1,85.5
1576,1710,1,106.5
1576,1711,0,0
269,1711,0,36.5
2264,1711,0,63.5
1576,1712,0,0
1852,1712,0,43.5
2264,1712,0,63.5
1472,1712,0,76.5
419,1713,0,0
1215,1713,0,18.0
918,1713,0,81.0
2264,1713,0,106.5
1852,1713,0,127.0
797,1713,0,142.0
419,1713,1,0
1215,1713,1,21.5
918,1713,1,97.0
2264,1713,1,128.0
1852,1713,1,152.5
797,1713,1,170.0
